"show_id","director","cast","country","release_year","rating","duration","listed_in","date_added_month","date_added_day","date_added_year"
"s4408",,"Brody Allen, Jenna Davis, Ryan Bartley, Philece Sampler, Leigh Kelly, Abby Trott","South Korea, United States",2018,"TV-Y","2 Seasons","Kids' TV, TV Thrillers","November","9",2018
"s4409",,,"United States",2018,"TV-MA","1 Season","Reality TV","November","9",2018
"s4410",,"Arieh Worthalter, Brune Renault, Toinette Laquiere, Steve Tientcheu, Pili Groyne, Patrick Descamps, Patrick Raynal, Juliette Plumecocq-Mech, Sébastien Chassagne, Alexis Loret, Aissatou Diop","France, Belgium",2017,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Sci-Fi & Fantasy","November","8",2018
"s4411",,"Logan Marshall-Green, Killian Scott, Sarah Jones, Chasten Harmon, Christopher Heyerdahl, Melinda Page Hamilton, Joe Adler","United States",2017,"TV-MA","1 Season","Crime TV Shows, TV Dramas","November","7",2018
"s4414",,"Joanna Bessey, Douglas Lim, Lina Teoh, Rashid Salleh, Mano Maniam, Tan Jin Chor","Malaysia",2003,"TV-14","7 Seasons","International TV Shows, TV Comedies","November","3",2018
"s4416",,"Sahana Srinivasan, Alie Ward, Ben Seidman",,2018,"TV-G","1 Season","Kids' TV","November","2",2018
"s4431",,"Fabio Aste, Héctor Segura, Sebastian Rosas","Argentina",2015,"TV-Y","2 Seasons","Kids' TV, Spanish-Language TV Shows","November","1",2018
"s4437",,"John Stanton, Scaachi Koul, Azeen Ghorayshi, Bim Adewunmi, Juliane Loffler, Charlie Warzel","United States",2018,"TV-MA","3 Seasons","Docuseries","November","1",2018
"s4462",,"Paul Hollywood, Mary Berry, Mel Giedroyc, Sue Perkins",,2012,"TV-PG","1 Season","British TV Shows, Reality TV","November","1",2018
"s4470",,"Atsushi Abe, Sakura Tange, Kana Ueda, Hiroshi Kamiya, Noriko Shitaya, Kohsuke Toriumi, Urara Takano, Ai Nonaka, Kunihiko Yasui, Takahiro Mizushima","Japan",2018,"TV-MA","2 Seasons","Anime Series, International TV Shows","October","30",2018
"s4477",,,"United States, Czech Republic",2018,"TV-MA","1 Season","Crime TV Shows, Docuseries, International TV Shows","October","26",2018
"s4479",,"Antonio Banderas, Hugh Laurie, Mike Myers, Reese Witherspoon, Seth Rogen, Kristen Schaal, Dean Edwards","United States",2009,"TV-PG","1 Season","Kids' TV, TV Comedies","October","25",2018
"s4480",,"Briga Heelan, Andrea Martin, Adam Campbell, John Michael Higgins, Horatio Sanz, Nicole Richie","United States",2017,"TV-14","2 Seasons","TV Comedies","October","25",2018
"s4484",,"Janine Chun-Ning Chang, Hans Zhang","China",2018,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Dramas","October","23",2018
"s4486",,,"United States",2017,"TV-MA","3 Seasons","Stand-Up Comedy & Talk Shows","October","23",2018
"s4488",,"Junchen Guo, Yi Ning Sun, Yi Qin Zhao, Mu Xuan Cheng, Li Ma, Mo Zhou","China",2018,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Comedies","October","19",2018
"s4489",,"Shalin Naik, Renee Lim, Sandro Demaio","Australia",2017,"TV-PG","1 Season","Docuseries, International TV Shows, Science & Nature TV","October","19",2018
"s4490",,"Sam Ashe Arnold, Cole Sand, Brianna Reed, Brittany Garms, Alison Becker, Larry Bates, Tiffany Espensen, Rachel Gage, Matt Battaglia, Affion Crockett","United States",2018,"TV-PG","1 Season","Kids' TV, TV Comedies","October","19",2018
"s4495",,,"United States",2018,"TV-14","2 Seasons","Crime TV Shows, Docuseries","October","19",2018
"s4496",,"Charlie Cox, Deborah Ann Woll, Elden Henson, Rosario Dawson, Vincent D'Onofrio, Jon Bernthal, Elodie Yung, Scott Glenn, Stephen Rider, Vondie Curtis-Hall, Ayelet Zurer, Toby Leonard Moore, Bob Gunton","United States",2018,"TV-MA","3 Seasons","Crime TV Shows, TV Action & Adventure","October","19",2018
"s4499",,"Wiwattanawarang Oabnithi, Mahayotaruk Thiti, Lerkcharoempoj Papangkorn, Imanothai Kawin, Sakuljaroensuk Apinya, Oat Pasakorn Sanrattana, Leeratanakajorn Thanapob, Skye Nateeton Wongrawee, Supapunpinyo Teeradon, Chansangavej Chayanit, Ketprapakorn Narikun, Pibunsonggram Kritsanapoom, Santinatornkul Chanon","Thailand",2017,"TV-MA","4 Seasons","International TV Shows, TV Dramas, Teen TV Shows","October","19",2018
"s4502",,"Toni Collette, Steven Mackintosh, Zawe Ashton, Joe Hurst, Emma D'Arcy, Celeste Dring, William Ash, Royce Pierreson, Jeremy Swift, Anastasia Hille, Isis Hainsworth, Sophie Okonedo","United Kingdom",2018,"TV-MA","1 Season","British TV Shows, International TV Shows, Romantic TV Shows","October","19",2018
"s4504",,"Matthew Knight, Vanessa Morgan, Atticus Mitchell, Cameron Kennedy, Kate Todd, Ari Cohen","Canada",2012,"TV-PG","2 Seasons","Kids' TV, TV Comedies","October","17",2018
"s4505",,"Richard Roxburgh, Matt Day, Adrienne Pickering, Russell Dykstra, Danielle Cormack, Caroline Brazier, Geoff Morrell, Kate Box, Keegan Joyce, Damien Garvey","Australia",2018,"TV-MA","5 Seasons","Crime TV Shows, International TV Shows, TV Comedies","October","16",2018
"s4509",,,"United Kingdom",2018,"TV-MA","1 Season","British TV Shows, International TV Shows, Reality TV","October","15",2018
"s4512",,"Marci T. House, Michael Dobson, Omari Newton, Paul Dobson, Rebecca Shoichet, Giles Panton, Kathleen Barr, Doron Bell",,2018,"TV-Y7","2 Seasons","Crime TV Shows, Kids' TV","October","12",2018
"s4515","PADRAIC MCKINLEY","Frank Grillo",,2018,"TV-MA","1 Season","Docuseries","October","12",2018
"s4518",,"Christine McConnell, Colleen Smith, Adam Mayfield, Michael Oosterom, Drew Massey, Mick Ignis, Tim Lagasse, Dita von Teese, Steven M. Porter, Elko Weaver","United States",2018,"TV-PG","1 Season","TV Comedies, TV Mysteries","October","12",2018
"s4519",,"Michiel Huisman, Carla Gugino, Timothy Hutton, Henry Thomas, Elizabeth Reaser, Oliver Jackson-Cohen, Kate Siegel, Victoria Pedretti, Lulu Wilson, Mckenna Grace, Paxton Singleton, Julian Hilliard, Violet McGraw","United States",2018,"TV-MA","1 Season","TV Dramas, TV Horror, TV Mysteries","October","12",2018
"s4521",,"Giorgio Tirabassi, Marco Bocci, Cristiana Capotondi, Greta Scarano, Michela Cescon, Diane Fleri, Carlo Calderone, Claudio Gioè, Romina Mondello, Orlando Cinque, Luigi Maria Burruano, Riccardo Scamarcio, Lorenza Indovina, Ivana Lotito, Pierfrancesco Poggi, Marco Leonardi, Anna Ferruzzo, Peppino Mazzotta, Giorgio Marchesi",,2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas","October","11",2018
"s4522",,"Samin Nosrat",,2018,"TV-PG","1 Season","Docuseries","October","11",2018
"s4524",,"Guilherme Fontes, Ravel Cabral, Jonathan Haagensen, André Ramiro, Adriano Garib, Mel Lisboa, Cristina Lago","Brazil",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas","October","10",2018
"s4528",,"Ariel Winter, Darcy Rose Byrnes, Sara Ramirez, Tim Gunn, Coco Grayson, Travis Willingham, Wayne Brady, Jess Harnell, Meghan Strange, Zach Callison","United States",2017,"TV-Y","4 Seasons","Kids' TV","October","8",2018
"s4530",,"Justin ""Alyssa Edwards"" Johnson",,2018,"TV-14","1 Season","Reality TV","October","5",2018
"s4531",,"Jim O'Brien","Czech Republic, United States",2018,"TV-14","1 Season","Docuseries","October","5",2018
"s4532",,"Konomi Suzuki, Yukari Tamura, Misaki Kuno, Chiaki Takahashi, Seiichiro Yamashita, Asami Seto, Yu Serizawa, Ai Kayano, Tsuyoshi Koyama, Yuto Suzuki, Mitsuru Ogata, Hiroshi Ito","Japan",2018,"TV-14","1 Season","Anime Series, International TV Shows","October","5",2018
"s4536",,"Seungri, Yoo Byung Jae, Lee Jai-jin, Jinu, Son Se-bin, Kim Ga-eun, Park Choong-hwan, Baek Yeong-gwang, Choi Sin-deuk","South Korea",2018,"TV-MA","1 Season","International TV Shows, Korean TV Shows, TV Comedies","October","5",2018
"s4537",,"Yui Ishikawa, Takehito Koyasu, Daisuke Namikawa, Aya Endo, Kouki Uchiyama, Minori Chihara, Haruka Tomatsu, Yoko Hikasa",,2018,"TV-PG","1 Season","Anime Series, International TV Shows, Romantic TV Shows","October","4",2018
"s4543",,"Hugh Bonneville, Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones, Michael Palin","United Kingdom",2014,"TV-MA","1 Season","British TV Shows, Docuseries, TV Comedies","October","2",2018
"s4550",,"Graham Chapman, Eric Idle, John Cleese, Michael Palin, Terry Gilliam, Terry Jones","United Kingdom",2009,"TV-MA","1 Season","British TV Shows, Docuseries","October","2",2018
"s4551",,"Graham Chapman, John Cleese, Eric Idle, Terry Jones, Michael Palin, Connie Booth","United Kingdom, West Germany",1972,"TV-MA","1 Season","International TV Shows, TV Comedies","October","2",2018
"s4552",,"John Cleese, Graham Chapman, Terry Jones, Eric Idle, Michael Palin, Terry Gilliam","United Kingdom",1974,"TV-14","4 Seasons","British TV Shows, Classic & Cult TV, International TV Shows","October","2",2018
"s4554",,"John Cleese, Terry Gilliam, Terry Jones, Graham Chapman, Michael Palin, Eric Idle","United States, United Kingdom",2005,"TV-MA","1 Season","British TV Shows, TV Comedies","October","2",2018
"s4571",,"Emily Axford, Brian Murphy","United States",2018,"TV-MA","1 Season","Romantic TV Shows, TV Comedies","October","1",2018
"s4605",,"Gabrielle Reece","United States",2016,"TV-14","1 Season","Reality TV","October","1",2018
"s4609",,,"United Kingdom",2018,"TV-14","1 Season","British TV Shows, International TV Shows, Reality TV","October","1",2018
"s4622",,,"United States",2018,"TV-MA","1 Season","International TV Shows, Reality TV, Spanish-Language TV Shows","September","28",2018
"s4623",,"Ty Wood, Sydney Scotia, Ajay Friese, Gabriel Darku, Hannah Vandenbygaart, Timothy E. Brummund, Bob Frazer, Octavian Kaul, Nicholas Lea, Kirsten Robek, Alex Zahara","Canada",2018,"TV-Y7","2 Seasons","Kids' TV","September","28",2018
"s4624",,"Justin Long, Ashley Tisdale, Jonathan Banks, Chris Diamantopoulos, Bobcat Goldthwait, Richard Steven Horvitz, Norm MacDonald, Daniel Middleton, Catherine O'Hara, Parker Posey, Jonny Rees, Jason Ritter, Susan Sarandon, Harland Williams, Daniel Wu, Dee Bradley Baker, Chris Cox, Jim Cummings, Felicia Day, John DiMaggio, Grey Griffin","South Korea, United States",2018,"TV-Y7","3 Seasons","Kids' TV, TV Comedies","September","28",2018
"s4628",,,,2018,"TV-MA","1 Season","Reality TV, Science & Nature TV, TV Action & Adventure","September","21",2018
"s4629",,"Misaki Kuno, Tomoyo Kurosawa, Maki Kawase, Satomi Arai, Kaori Nazuka, Romi Park, Yuki Kaji, Yukitoshi Tokumoto, Rie Kugimiya, Junichi Suwabe, Jouji Nakata","Japan",2018,"TV-14","1 Season","Anime Series, International TV Shows","September","21",2018
"s4630",,"Emma Stone, Jonah Hill, Justin Theroux, Sally Field, Gabriel Byrne, Sonoya Mizuno, Julia Garner, Billy Magnussen, Jemima Kirke","United States",2018,"TV-MA","1 Season","TV Comedies, TV Dramas, TV Mysteries","September","21",2018
"s4633",,"Tony Danza, Josh Groban, Monica Barbaro, Isiah Whitlock Jr.","United States",2018,"TV-14","1 Season","Crime TV Shows, TV Comedies, TV Dramas","September","21",2018
"s4634",,"Kouki Uchiyama, Ayumi Fujimura, Hiro Shimono, Haruka Tomatsu, Daisuke Namikawa, Megumi Toyoguchi, Yuhko Kaida, Shuichi Ikeda, Tetsuya Kakihara","Japan",2014,"TV-PG","1 Season","Anime Series, International TV Shows","September","20",2018
"s4635",,"Lacey Chabert, Elan Garfias, Maurice LaMarche, Jason Marsden, Shannon McKain, Steve Blum, Parvesh Cheena, D.C. Douglas, Imari Williams, LeVar Burton, Diamond White","Canada, United States",2016,"TV-Y7","1 Season","Kids' TV","September","19",2018
"s4636",,"Taim Hasan, Nadine Nassib Njeim, Abdo Chahine, Oweiss Mkhallalati, Mona Wassef","Lebanon",2017,"TV-14","1 Season","Crime TV Shows, International TV Shows, TV Dramas","September","15",2018
"s4637",,"Tyler Alvarez, Griffin Gluck, Jimmy Tatro, Camille Hyde, Lou Wilson, Eduardo Franco, Jessica Juarez, Camille Ramsey, Calum Worthy, G. Hannelius, Karly Rothenberg","United States",2018,"TV-MA","2 Seasons","Crime TV Shows, TV Comedies, Teen TV Shows","September","14",2018
"s4638",,,,2018,"TV-PG","1 Season","Docuseries, International TV Shows, Spanish-Language TV Shows","September","14",2018
"s4639",,"Kate del Castillo, Eréndira Ibarra, Alberto Guerra, Erik Hayser, Luis Roberto Guzmán, �?lvaro Guerrero, Aida López, Fernando Luján, Maxi Iglesias, Marianna Burelli, Maria del Carmen Farías, Tamara Mazarraza, Marina de Tavira, Marco Antonio Treviño, Alicia Jaziz, Harold Torres, Alessio Valentini, Diego Cadavid, Hernán Del Riego","Mexico",2018,"TV-MA","2 Seasons","Crime TV Shows, International TV Shows, Spanish-Language TV Shows","September","14",2018
"s4640",,,"United States",2018,"TV-MA","1 Season","Stand-Up Comedy & Talk Shows, TV Comedies","September","14",2018
"s4641",,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Ian James Corlett, Britt McKillip, Kathleen Barr, Diana Kaarina",,2018,"TV-Y","1 Season","Kids' TV","September","14",2018
"s4644",,"Chen Kun, Ni Ni, Zhao Lixin, Ni Dahong, Yuan Hong, Wang Ou, Bai Jinting, Zhang Xiaochen, Mei Ting, Liu Mintao, Yu Mingjia, Hou Yansong, Hai Yitian, Shi An, Shao Tong","China",2018,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Action & Adventure","September","14",2018
"s4646",,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin","South Korea",2018,"TV-MA","1 Season","International TV Shows, Korean TV Shows, TV Dramas","September","12",2018
"s4648",,"Daniel Sloss","United States",2018,"TV-MA","1 Season","Stand-Up Comedy & Talk Shows, TV Comedies","September","11",2018
"s4649",,"Zachary Young, Fleur Delahunty",,2018,"TV-G","1 Season","Docuseries, Kids' TV, Science & Nature TV","September","11",2018
"s4651",,"Afdlin Shauki, Patrick Teoh, Mano Maniam, Rashid Salleh, Soefira Jaafar, Nell Ng, Juliana Ibrahim, Wandy She",,2004,"TV-14","2 Seasons","International TV Shows, TV Comedies","September","9",2018
"s4652",,"Peter Cullen, Sumalee Montano, Frank Welker, Jeffrey Combs, Kevin Michael Richardson, Tania Gunadi, Josh Keaton, Steve Blum, Andy Pessoa, Ernie Hudson, Daran Norris, Will Friedle","United States",2013,"TV-Y7","1 Season","Kids' TV","September","8",2018
"s4653",,"Will Friedle, Darren Criss, Constance Zimmer, Khary Payton, Mitchell Whitfield, Stuart Allan, Ted McGinley, Peter Cullen","United States",2016,"TV-Y7","1 Season","Kids' TV","September","8",2018
"s4655",,,,2018,"TV-MA","1 Season","Docuseries","September","7",2018
"s4656",,"Finn Jones, Jessica Henwick, David Wenham, Jessica Stroup, Tom Pelphrey","United States",2018,"TV-MA","2 Seasons","Crime TV Shows, TV Action & Adventure, TV Dramas","September","7",2018
"s4659",,"Scott Menville, Steven Yeun, Ogie Banks, Wil Wheaton, Keith David, Miguel Ferrer, David Kaye, Kate Mulgrew, Nazneen Contractor, Felicia Day","United States",2018,"TV-Y7","2 Seasons","Kids' TV","September","7",2018
"s4663",,"Phakin Khamwilaisak, Sumret Muengput, Alisa Kunkwaeng, Zozeen Panyanut Jirarottanakasem, Akarat Nimitchai, Warawut Poyim, Vithaya Pansringarm, Phutharit Prombandal, Kazu Patrick Tang","Thailand",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Action & Adventure","September","2",2018
"s4664",,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi","United States",2018,"TV-14","3 Seasons","Crime TV Shows, TV Dramas, TV Mysteries","September","2",2018
"s4665","PETER HO","Peter Ho, Jeanine Yang, Tammy Chen, Jason Tsou, Chang Ting-hu, Nana Lee, Nien Hsuan Wu","Taiwan",2018,"TV-MA","1 Season","Crime TV Shows, International TV Shows, TV Dramas","September","1",2018
"s4671",,"Lucy Durack, Antonia Prebble, Maria Angelico, Dan Spielman, Charlie Garber, Lindsay Farris, Zindzi Okenyo, Catherine McClements, Roy Billing, Magda Szubanski","Australia",2018,"TV-MA","1 Season","International TV Shows, TV Comedies, TV Dramas","September","1",2018
"s4673",,"Daniel Grao, Ginés García Millán, Óscar Hernández, Alain Hernández, Nora Navas, Lucía Díez, Jorge Kent, Ali El Aziz, Julia Carnero, David Venancio Muro, Jonás Beramí, Hugo Arbues, Natalia de Molina","Spain",2017,"TV-MA","1 Season","International TV Shows, Spanish-Language TV Shows, TV Dramas","August","31",2018
"s4674",,,"United States, Czech Republic",2018,"TV-MA","1 Season","Crime TV Shows, Docuseries, International TV Shows","August","31",2018
"s4675",,"Michelle Buteau, Ian Karmel, Taylor Tomlinson, Sam Jay, Phil Wang, Sabrina Jalees, Jak Knight, Tim Dillon","United States",2018,"TV-MA","2 Seasons","Stand-Up Comedy & Talk Shows, TV Comedies","August","31",2018
"s4677",,"Tiki Barber, Chris Distefano, Francesco Facchinetti, Bianca Balti, Vidyut Jammwal, Sarah-Jane Dias, BIn Gu, Qinyi Du, Paula Vázquez, Saúl Craviotto, Gilles Marini, Sandy Heribert, Terry Crews, Charissa Thompson, Yuji Kondo, Sayaka Akimoto, Luke Mockridge, Hans Sarpei, Kyung-seok Seo, Kyeong-rim Park, Luis Ernesto Franco, Inés Sainz, Rafinha Bastos, Anderson Silva, Sylvester Stallone","United States, Brazil, South Korea, Mexico, Japan, Germany",2018,"TV-PG","3 Seasons","Reality TV","August","31",2018
"s4678",,"Luis Ernesto Franco, Inés Sainz, Tiki Barber, Chris Distefano, Francesco Facchinetti, Bianca Balti, Vidyut Jammwal, Sarah-Jane Dias, BIn Gu, Qinyi Du, Paula Vázquez, Saúl Craviotto, Gilles Marini, Sandy Heribert, Terry Crews, Charissa Thompson, Yuji Kondo, Sayaka Akimoto, Luke Mockridge, Hans Sarpei, Kyung-seok Seo, Kyeong-rim Park, Rafinha Bastos, Anderson Silva, Sylvester Stallone",,2018,"TV-PG","3 Seasons","Reality TV, Spanish-Language TV Shows","August","31",2018
"s4679",,"Viña Machado, Juana del Río, Luna Baxter, Valeria Gálviz, Tommy Vasquez, Luis Mesa, Katherine Vélez, Juan Manuel Mendoza, Patrick Delmas, Ricardo Vesga, Toto Vega","Colombia",2017,"TV-MA","1 Season","Crime TV Shows, International TV Shows, Spanish-Language TV Shows","August","31",2018
"s4683",,,"United States",2018,"TV-MA","1 Season","Docuseries","August","27",2018
"s4686","PATRICK GRAHAM","Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee, Mahesh Balraj","India",2018,"TV-MA","1 Season","International TV Shows, TV Dramas, TV Horror","August","24",2018
"s4688","HAN QING","Sun Qian, Joseph Zeng, Lv Xiao Yu, Hu Yong Tao, Wang Xu Dong, Ma Bai Quan","China",2018,"TV-14","1 Season","International TV Shows, TV Comedies, TV Dramas","August","24",2018
"s4690",,"Sorcha Groundsell, Percelle Ascott, Guy Pearce, Sam Hazeldine, Nadine Marshall, Jóhannes Haukur Jóhannesson, Laura Birn, Ingunn Beate Øyen, Arthur Hughes, Trond Fausa, Lise Risom Olsen, Philip Wright","United Kingdom",2018,"TV-MA","1 Season","British TV Shows, International TV Shows, Romantic TV Shows","August","24",2018
"s4697",,"Genevieve Gorder, Peter Lorimer","United States",2018,"TV-PG","1 Season","Reality TV","August","17",2018
"s4703",,"Bob Brisbane","Australia",2018,"TV-14","1 Season","Docuseries, International TV Shows, Science & Nature TV","August","10",2018
"s4704",,,"United States",2018,"TV-MA","1 Season","Docuseries, Reality TV, Science & Nature TV","August","10",2018
"s4705",,"Joseph Simmons, Justine Simmons, Kiana Ledé, Nathan Anderson, Leah Rose Randall, Maceo Smedley, Quincy Fouse, DJ Ruckus, Adain Bradley, Tim Meadows, Daymond John, Erick Chavarria, Christopher Clarke, Aubrey Cleland, Arsenio Hall, Stephen Schneider, Max Goudsmit, Noah Gerry, Jamie VanDyke, Ashleigh Hairston","United States",2018,"TV-PG","1 Season","TV Comedies","August","10",2018
"s4710",,"Joseph Morgan, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Leah Pipes, Danielle Campbell, Claire Holt, Steven Krueger","United States",2018,"TV-14","5 Seasons","TV Dramas, TV Horror, TV Mysteries","August","9",2018
"s4711",,"Sierra Li, Dylan Xiong, Yu Yi Jie, Zhao Yao Ke, Tien Hsin",,2018,"TV-14","1 Season","International TV Shows, Romantic TV Shows, TV Dramas","August","8",2018
